"","Id","Grupo","Edad","Sexo","Dedica_AP1","Dedica_DPyR1","ConPrevio","items","responses"
"2352",292,3,19,0,0,0,0,"r21",0
"2353",18,1,21,1,1,1,1,"r21",0
"2354",25,1,19,0,1,1,0,"r21",0
"2355",95,1,19,0,1,1,0,"r21",0
"2356",110,1,19,0,1,1,0,"r21",0
"2357",91,1,18,0,1,1,0,"r21",0
"2358",208,2,19,0,0,0,0,"r21",0
"2359",167,2,19,0,0,0,0,"r21",0
"2360",191,2,18,0,0,1,0,"r21",0
"2361",171,2,19,0,0,1,0,"r21",0
"2362",195,2,24,0,0,1,0,"r21",0
"2363",263,3,21,1,0,0,1,"r21",0
"2364",137,2,20,1,0,0,1,"r21",1
"2365",226,2,18,0,1,1,0,"r21",1
"2366",6,1,21,0,1,0,0,"r21",0
"2367",316,3,20,1,1,1,1,"r21",0
"2368",68,1,18,0,0,1,0,"r21",0
"2369",212,2,19,0,1,1,0,"r21",1
"2370",39,1,19,0,1,1,0,"r21",1
"2371",286,3,19,0,1,0,0,"r21",0
"2372",317,3,19,0,1,1,0,"r21",1
"2373",206,2,19,0,1,1,0,"r21",0
"2374",36,1,19,0,1,1,0,"r21",0
"2375",10,1,20,0,1,1,0,"r21",0
"2376",285,3,19,0,1,0,0,"r21",0
"2377",331,3,19,1,1,1,1,"r21",0
"2378",84,1,22,1,1,0,1,"r21",0
"2379",46,1,19,0,1,0,0,"r21",0
"2380",289,3,19,0,1,1,0,"r21",0
"2381",118,1,18,0,1,1,0,"r21",1
"2382",241,3,22,1,0,0,1,"r21",0
"2383",198,2,20,1,0,1,1,"r21",0
"2384",150,2,20,0,0,0,0,"r21",0
"2385",227,2,19,0,0,1,0,"r21",0
"2386",200,2,18,0,0,0,0,"r21",0
"2387",274,3,19,0,1,1,0,"r21",0
"2388",170,2,19,0,1,1,0,"r21",0
"2389",210,2,18,0,0,0,0,"r21",1
"2390",106,1,19,0,1,1,0,"r21",0
"2391",266,3,19,0,1,1,0,"r21",0
"2392",19,1,19,0,0,1,0,"r21",1
"2393",164,2,19,0,1,1,0,"r21",0
"2394",44,1,19,0,1,1,0,"r21",1
"2395",207,2,18,0,0,1,0,"r21",1
"2396",220,2,18,1,0,0,0,"r21",0
"2397",157,2,19,0,0,0,0,"r21",0
"2398",103,1,19,0,1,0,0,"r21",0
"2399",99,1,19,0,1,1,0,"r21",1
"2400",22,1,19,0,1,1,0,"r21",1
"2401",333,3,19,0,0,0,0,"r21",0
"2402",90,1,18,0,0,0,0,"r21",0
"2403",262,3,20,1,0,0,1,"r21",0
"2404",330,3,18,0,0,0,0,"r21",0
"2405",284,3,20,1,0,0,1,"r21",0
"2406",77,1,19,0,1,1,0,"r21",0
"2407",16,1,21,0,0,0,1,"r21",0
"2408",315,3,19,0,0,0,1,"r21",0
"2409",119,1,19,0,0,1,0,"r21",0
"2410",288,3,19,0,1,1,0,"r21",0
"2411",278,3,19,0,1,0,0,"r21",0
"2412",38,1,19,0,0,0,0,"r21",0
"2413",50,1,19,0,1,1,0,"r21",1
"2414",113,1,19,0,0,0,0,"r21",0
"2415",218,2,18,0,1,0,0,"r21",0
"2416",158,2,19,0,0,0,0,"r21",0
"2417",311,3,19,0,0,0,0,"r21",0
"2418",134,2,20,0,1,1,1,"r21",0
"2419",305,3,18,0,0,0,0,"r21",0
"2420",66,1,18,0,1,1,0,"r21",1
"2421",69,1,18,0,1,1,0,"r21",0
"2422",184,2,18,0,1,1,0,"r21",1
"2423",337,3,18,0,0,0,0,"r21",0
"2424",161,2,21,0,1,1,0,"r21",1
"2425",98,1,19,0,1,0,0,"r21",0
"2426",97,1,19,0,0,0,0,"r21",0
"2427",154,2,19,0,0,1,0,"r21",1
"2428",176,2,19,0,0,1,1,"r21",0
"2429",40,1,19,0,1,1,0,"r21",0
"2430",290,3,19,0,0,0,0,"r21",0
"2431",12,1,20,1,1,0,1,"r21",0
"2432",83,1,19,0,0,0,0,"r21",0
"2433",275,3,19,0,0,0,0,"r21",0
"2434",280,3,19,0,0,0,0,"r21",0
"2435",123,2,22,1,1,1,1,"r21",0
"2436",86,1,18,0,0,0,0,"r21",0
"2437",111,1,21,1,1,1,0,"r21",0
"2438",273,3,26,0,1,0,1,"r21",0
"2439",30,1,19,0,1,1,0,"r21",0
"2440",232,2,19,0,1,1,0,"r21",0
"2441",240,3,22,1,1,0,0,"r21",0
"2442",314,3,20,0,0,0,1,"r21",0
"2443",190,2,18,0,0,1,0,"r21",0
"2444",295,3,19,0,1,1,0,"r21",0
"2445",323,3,19,0,1,0,1,"r21",0
"2446",17,1,20,0,1,1,1,"r21",1
"2447",172,2,19,0,1,1,0,"r21",1
"2448",247,3,21,0,1,1,0,"r21",0
"2449",27,1,19,0,1,1,0,"r21",0
"2450",169,2,19,1,0,0,0,"r21",0
"2451",56,1,19,0,0,1,0,"r21",0
"2452",57,1,18,0,0,1,0,"r21",0
"2453",147,2,19,0,0,0,0,"r21",0
"2454",188,2,19,0,1,0,0,"r21",0
"2455",148,2,19,0,1,1,0,"r21",0
"2456",269,3,19,0,0,0,0,"r21",0
"2457",47,1,19,0,1,1,0,"r21",1
"2458",108,1,20,1,1,1,1,"r21",0
"2459",197,2,19,0,0,1,0,"r21",1
"2460",120,1,27,1,0,0,0,"r21",0
"2461",255,3,20,0,0,0,0,"r21",0
"2462",209,2,19,0,1,0,0,"r21",0
"2463",182,2,18,0,1,1,0,"r21",0
"2464",14,1,20,0,1,0,0,"r21",0
"2465",293,3,19,0,1,1,0,"r21",0
"2466",88,1,18,0,1,0,0,"r21",0
"2467",42,1,19,0,0,0,0,"r21",0
"2468",254,3,20,1,1,0,1,"r21",0
"2469",55,1,19,0,0,0,0,"r21",0
"2470",307,3,18,0,1,1,0,"r21",0
"2471",67,1,18,0,1,1,0,"r21",1
"2472",159,2,19,0,1,1,0,"r21",0
"2473",132,2,20,0,0,0,1,"r21",0
"2474",228,2,19,0,0,1,0,"r21",0
"2475",71,1,18,0,1,1,0,"r21",0
"2476",297,3,19,0,1,1,0,"r21",0
"2477",193,2,22,0,0,0,1,"r21",0
"2478",5,1,24,0,0,0,1,"r21",0
"2479",298,3,18,0,0,1,0,"r21",0
"2480",302,3,18,0,1,1,0,"r21",0
"2481",192,2,18,0,0,0,0,"r21",0
"2482",189,2,18,0,0,1,0,"r21",1
"2483",124,2,21,0,0,0,0,"r21",0
"2484",112,1,18,0,1,1,0,"r21",0
"2485",133,2,22,1,0,0,1,"r21",0
"2486",261,3,20,1,1,0,1,"r21",0
"2487",216,2,18,0,0,0,0,"r21",0
"2488",33,1,19,0,1,0,0,"r21",0
"2489",53,1,19,0,0,0,0,"r21",0
"2490",248,3,21,0,1,0,1,"r21",0
"2491",52,1,19,0,0,0,0,"r21",0
"2492",102,1,19,0,1,1,0,"r21",1
"2493",81,1,19,0,0,0,0,"r21",0
"2494",199,2,19,0,0,0,0,"r21",0
"2495",74,1,19,0,1,0,0,"r21",0
"2496",322,3,19,0,0,0,0,"r21",0
"2497",85,1,21,0,1,0,1,"r21",0
"2498",327,3,23,1,0,0,1,"r21",0
"2499",75,1,19,0,1,1,0,"r21",1
"2500",277,3,19,0,1,1,0,"r21",0
"2501",13,1,20,1,1,0,1,"r21",0
"2502",225,2,19,0,0,1,0,"r21",0
"2503",149,2,21,0,0,0,1,"r21",0
"2504",70,1,19,0,1,1,1,"r21",0
"2505",229,2,18,0,0,0,0,"r21",0
"2506",324,3,18,0,1,1,0,"r21",0
"2507",283,3,19,0,1,0,0,"r21",0
"2508",221,2,19,0,0,1,0,"r21",0
"2509",213,2,19,0,1,1,0,"r31",0
"2510",117,1,19,0,1,1,0,"r31",0
"2511",336,3,19,0,1,1,0,"r31",0
"2512",101,1,19,0,0,1,0,"r31",0
"2513",312,3,19,0,1,1,0,"r31",1
"2514",23,1,19,0,1,1,0,"r31",0
"2515",306,3,19,0,1,1,0,"r31",0
"2516",58,1,18,0,1,1,0,"r31",1
"2517",3,1,24,1,1,0,1,"r31",0
"2518",264,3,19,1,0,0,1,"r31",0
"2519",187,2,19,0,0,0,0,"r31",0
"2520",251,3,20,0,1,1,0,"r31",1
"2521",65,1,19,0,1,1,0,"r31",0
"2522",235,3,26,0,0,0,1,"r31",0
"2523",72,1,19,0,0,0,0,"r31",1
"2524",114,1,19,0,0,0,0,"r31",0
"2525",272,3,19,0,1,1,0,"r31",0
"2526",233,2,19,0,0,1,0,"r31",0
"2527",249,3,20,0,0,0,1,"r31",0
"2528",319,3,19,0,1,1,0,"r31",1
"2529",63,1,18,0,1,1,0,"r31",0
"2530",217,2,19,0,0,1,0,"r31",0
"2531",79,1,18,0,1,1,0,"r31",0
"2532",73,1,19,0,1,0,0,"r31",0
"2533",196,2,19,0,0,0,0,"r31",0
"2534",43,1,19,0,0,0,0,"r31",0
"2535",104,1,19,0,1,1,0,"r31",1
"2536",59,1,18,0,1,0,0,"r31",0
"2537",211,2,18,0,1,1,0,"r31",0
"2538",151,2,20,1,0,0,1,"r31",0
"2539",294,3,20,1,0,0,1,"r31",1
"2540",242,3,22,1,0,0,0,"r31",1
"2541",287,3,19,0,0,0,0,"r31",0
"2542",37,1,19,0,1,0,0,"r31",0
"2543",300,3,19,0,1,1,0,"r31",1
"2544",183,2,19,0,1,1,0,"r31",0
"2545",308,3,19,0,1,1,0,"r31",0
"2546",100,1,18,0,1,1,0,"r31",0
"2547",11,1,22,1,1,1,0,"r31",0
"2548",160,2,19,0,0,0,0,"r31",0
"2549",32,1,19,0,0,0,0,"r31",0
"2550",203,2,18,0,0,1,0,"r31",1
"2551",62,1,19,0,1,1,0,"r31",0
"2552",181,2,18,0,0,1,0,"r31",0
"2553",318,3,19,0,1,1,0,"r31",1
"2554",139,2,21,1,0,1,1,"r31",1
"2555",78,1,22,1,1,0,1,"r31",0
"2556",129,2,20,1,0,1,1,"r31",0
"2557",325,3,19,1,1,1,1,"r31",1
"2558",87,1,18,0,1,1,0,"r31",0
"2559",92,1,18,0,1,1,0,"r31",0
"2560",49,1,19,0,1,1,0,"r31",0
"2561",292,3,19,0,0,0,0,"r31",1
"2562",18,1,21,1,1,1,1,"r31",0
"2563",25,1,19,0,1,1,0,"r31",0
"2564",95,1,19,0,1,1,0,"r31",0
"2565",110,1,19,0,1,1,0,"r31",0
"2566",91,1,18,0,1,1,0,"r31",0
"2567",208,2,19,0,0,0,0,"r31",0
"2568",167,2,19,0,0,0,0,"r31",0
"2569",191,2,18,0,0,1,0,"r31",1
"2570",171,2,19,0,0,1,0,"r31",0
"2571",195,2,24,0,0,1,0,"r31",0
"2572",263,3,21,1,0,0,1,"r31",1
"2573",137,2,20,1,0,0,1,"r31",0
"2574",226,2,18,0,1,1,0,"r31",0
"2575",6,1,21,0,1,0,0,"r31",0
"2576",316,3,20,1,1,1,1,"r31",1
"2577",68,1,18,0,0,1,0,"r31",0
"2578",212,2,19,0,1,1,0,"r31",0
"2579",39,1,19,0,1,1,0,"r31",0
"2580",286,3,19,0,1,0,0,"r31",0
"2581",317,3,19,0,1,1,0,"r31",0
"2582",206,2,19,0,1,1,0,"r31",0
"2583",36,1,19,0,1,1,0,"r31",1
"2584",10,1,20,0,1,1,0,"r31",0
"2585",285,3,19,0,1,0,0,"r31",1
"2586",331,3,19,1,1,1,1,"r31",1
"2587",84,1,22,1,1,0,1,"r31",0
"2588",46,1,19,0,1,0,0,"r31",0
"2589",289,3,19,0,1,1,0,"r31",0
"2590",118,1,18,0,1,1,0,"r31",1
"2591",241,3,22,1,0,0,1,"r31",0
"2592",198,2,20,1,0,1,1,"r31",0
"2593",150,2,20,0,0,0,0,"r31",0
"2594",227,2,19,0,0,1,0,"r31",0
"2595",200,2,18,0,0,0,0,"r31",0
"2596",274,3,19,0,1,1,0,"r31",1
"2597",170,2,19,0,1,1,0,"r31",0
"2598",210,2,18,0,0,0,0,"r31",0
"2599",106,1,19,0,1,1,0,"r31",0
"2600",266,3,19,0,1,1,0,"r31",0
"2601",19,1,19,0,0,1,0,"r31",0
"2602",164,2,19,0,1,1,0,"r31",0
"2603",44,1,19,0,1,1,0,"r31",0
"2604",207,2,18,0,0,1,0,"r31",1
"2605",220,2,18,1,0,0,0,"r31",0
"2606",157,2,19,0,0,0,0,"r31",0
"2607",103,1,19,0,1,0,0,"r31",0
"2608",99,1,19,0,1,1,0,"r31",0
"2609",22,1,19,0,1,1,0,"r31",0
"2610",333,3,19,0,0,0,0,"r31",0
"2611",90,1,18,0,0,0,0,"r31",0
"2612",262,3,20,1,0,0,1,"r31",0
"2613",330,3,18,0,0,0,0,"r31",0
"2614",284,3,20,1,0,0,1,"r31",0
"2615",77,1,19,0,1,1,0,"r31",0
"2616",16,1,21,0,0,0,1,"r31",0
"2617",315,3,19,0,0,0,1,"r31",0
"2618",119,1,19,0,0,1,0,"r31",0
"2619",288,3,19,0,1,1,0,"r31",1
"2620",278,3,19,0,1,0,0,"r31",0
"2621",38,1,19,0,0,0,0,"r31",0
"2622",50,1,19,0,1,1,0,"r31",0
"2623",113,1,19,0,0,0,0,"r31",0
"2624",218,2,18,0,1,0,0,"r31",0
"2625",158,2,19,0,0,0,0,"r31",0
"2626",311,3,19,0,0,0,0,"r31",0
"2627",134,2,20,0,1,1,1,"r31",0
"2628",305,3,18,0,0,0,0,"r31",0
"2629",66,1,18,0,1,1,0,"r31",1
"2630",69,1,18,0,1,1,0,"r31",0
"2631",184,2,18,0,1,1,0,"r31",0
"2632",337,3,18,0,0,0,0,"r31",0
"2633",161,2,21,0,1,1,0,"r31",0
"2634",98,1,19,0,1,0,0,"r31",0
"2635",97,1,19,0,0,0,0,"r31",0
"2636",154,2,19,0,0,1,0,"r31",0
"2637",176,2,19,0,0,1,1,"r31",0
"2638",40,1,19,0,1,1,0,"r31",1
"2639",290,3,19,0,0,0,0,"r31",0
"2640",12,1,20,1,1,0,1,"r31",0
"2641",83,1,19,0,0,0,0,"r31",0
"2642",275,3,19,0,0,0,0,"r31",0
"2643",280,3,19,0,0,0,0,"r31",0
"2644",123,2,22,1,1,1,1,"r31",0
"2645",86,1,18,0,0,0,0,"r31",0
"2646",111,1,21,1,1,1,0,"r31",0
"2647",273,3,26,0,1,0,1,"r31",0
"2648",30,1,19,0,1,1,0,"r31",0
"2649",232,2,19,0,1,1,0,"r31",0
"2650",240,3,22,1,1,0,0,"r31",0
"2651",314,3,20,0,0,0,1,"r31",0
"2652",190,2,18,0,0,1,0,"r31",0
"2653",295,3,19,0,1,1,0,"r31",0
"2654",323,3,19,0,1,0,1,"r31",0
"2655",17,1,20,0,1,1,1,"r31",0
"2656",172,2,19,0,1,1,0,"r31",0
"2657",247,3,21,0,1,1,0,"r31",1
"2658",27,1,19,0,1,1,0,"r31",1
"2659",169,2,19,1,0,0,0,"r31",0
"2660",56,1,19,0,0,1,0,"r31",0
"2661",57,1,18,0,0,1,0,"r31",1
"2662",147,2,19,0,0,0,0,"r31",0
"2663",188,2,19,0,1,0,0,"r31",0
"2664",148,2,19,0,1,1,0,"r31",0
"2665",269,3,19,0,0,0,0,"r31",0
"2666",47,1,19,0,1,1,0,"r31",0
"2667",108,1,20,1,1,1,1,"r31",0
"2668",197,2,19,0,0,1,0,"r31",0
"2669",120,1,27,1,0,0,0,"r31",0
"2670",255,3,20,0,0,0,0,"r31",1
"2671",209,2,19,0,1,0,0,"r31",0
"2672",182,2,18,0,1,1,0,"r31",0
"2673",14,1,20,0,1,0,0,"r31",0
"2674",293,3,19,0,1,1,0,"r31",0
"2675",88,1,18,0,1,0,0,"r31",1
"2676",42,1,19,0,0,0,0,"r31",0
"2677",254,3,20,1,1,0,1,"r31",0
"2678",55,1,19,0,0,0,0,"r31",0
"2679",307,3,18,0,1,1,0,"r31",1
"2680",67,1,18,0,1,1,0,"r31",0
"2681",159,2,19,0,1,1,0,"r31",0
"2682",132,2,20,0,0,0,1,"r31",0
"2683",228,2,19,0,0,1,0,"r31",1
"2684",71,1,18,0,1,1,0,"r31",1
"2685",297,3,19,0,1,1,0,"r31",1
"2686",193,2,22,0,0,0,1,"r31",0
"2687",5,1,24,0,0,0,1,"r31",0
"2688",298,3,18,0,0,1,0,"r31",1
"2689",302,3,18,0,1,1,0,"r31",1
"2690",192,2,18,0,0,0,0,"r31",0
"2691",189,2,18,0,0,1,0,"r31",1
"2692",124,2,21,0,0,0,0,"r31",0
"2693",112,1,18,0,1,1,0,"r31",0
"2694",133,2,22,1,0,0,1,"r31",0
"2695",261,3,20,1,1,0,1,"r31",1
"2696",216,2,18,0,0,0,0,"r31",0
"2697",33,1,19,0,1,0,0,"r31",0
"2698",53,1,19,0,0,0,0,"r31",0
"2699",248,3,21,0,1,0,1,"r31",1
"2700",52,1,19,0,0,0,0,"r31",0
"2701",102,1,19,0,1,1,0,"r31",0
"2702",81,1,19,0,0,0,0,"r31",0
"2703",199,2,19,0,0,0,0,"r31",0
"2704",74,1,19,0,1,0,0,"r31",0
"2705",322,3,19,0,0,0,0,"r31",0
"2706",85,1,21,0,1,0,1,"r31",0
"2707",327,3,23,1,0,0,1,"r31",0
"2708",75,1,19,0,1,1,0,"r31",0
"2709",277,3,19,0,1,1,0,"r31",0
"2710",13,1,20,1,1,0,1,"r31",0
"2711",225,2,19,0,0,1,0,"r31",0
"2712",149,2,21,0,0,0,1,"r31",0
"2713",70,1,19,0,1,1,1,"r31",0
"2714",229,2,18,0,0,0,0,"r31",0
"2715",324,3,18,0,1,1,0,"r31",0
"2716",283,3,19,0,1,0,0,"r31",0
"2717",221,2,19,0,0,1,0,"r31",0
"2718",213,2,19,0,1,1,0,"r41",0
"2719",117,1,19,0,1,1,0,"r41",0
"2720",336,3,19,0,1,1,0,"r41",0
"2721",101,1,19,0,0,1,0,"r41",0
"2722",312,3,19,0,1,1,0,"r41",0
"2723",23,1,19,0,1,1,0,"r41",0
"2724",306,3,19,0,1,1,0,"r41",0
"2725",58,1,18,0,1,1,0,"r41",0
"2726",3,1,24,1,1,0,1,"r41",0
"2727",264,3,19,1,0,0,1,"r41",0
"2728",187,2,19,0,0,0,0,"r41",0
"2729",251,3,20,0,1,1,0,"r41",0
"2730",65,1,19,0,1,1,0,"r41",0
"2731",235,3,26,0,0,0,1,"r41",1
"2732",72,1,19,0,0,0,0,"r41",0
"2733",114,1,19,0,0,0,0,"r41",0
"2734",272,3,19,0,1,1,0,"r41",0
"2735",233,2,19,0,0,1,0,"r41",0
"2736",249,3,20,0,0,0,1,"r41",0
"2737",319,3,19,0,1,1,0,"r41",0
"2738",63,1,18,0,1,1,0,"r41",0
"2739",217,2,19,0,0,1,0,"r41",0
"2740",79,1,18,0,1,1,0,"r41",0
"2741",73,1,19,0,1,0,0,"r41",0
"2742",196,2,19,0,0,0,0,"r41",0
"2743",43,1,19,0,0,0,0,"r41",0
"2744",104,1,19,0,1,1,0,"r41",0
"2745",59,1,18,0,1,0,0,"r41",0
"2746",211,2,18,0,1,1,0,"r41",0
"2747",151,2,20,1,0,0,1,"r41",0
"2748",294,3,20,1,0,0,1,"r41",0
"2749",242,3,22,1,0,0,0,"r41",0
"2750",287,3,19,0,0,0,0,"r41",0
"2751",37,1,19,0,1,0,0,"r41",0
"2752",300,3,19,0,1,1,0,"r41",0
"2753",183,2,19,0,1,1,0,"r41",0
"2754",308,3,19,0,1,1,0,"r41",0
"2755",100,1,18,0,1,1,0,"r41",0
"2756",11,1,22,1,1,1,0,"r41",0
"2757",160,2,19,0,0,0,0,"r41",0
"2758",32,1,19,0,0,0,0,"r41",0
"2759",203,2,18,0,0,1,0,"r41",0
"2760",62,1,19,0,1,1,0,"r41",0
"2761",181,2,18,0,0,1,0,"r41",0
"2762",318,3,19,0,1,1,0,"r41",0
"2763",139,2,21,1,0,1,1,"r41",0
"2764",78,1,22,1,1,0,1,"r41",0
"2765",129,2,20,1,0,1,1,"r41",0
"2766",325,3,19,1,1,1,1,"r41",0
"2767",87,1,18,0,1,1,0,"r41",0
"2768",92,1,18,0,1,1,0,"r41",0
"2769",49,1,19,0,1,1,0,"r41",0
"2770",292,3,19,0,0,0,0,"r41",0
"2771",18,1,21,1,1,1,1,"r41",0
"2772",25,1,19,0,1,1,0,"r41",0
"2773",95,1,19,0,1,1,0,"r41",0
"2774",110,1,19,0,1,1,0,"r41",0
"2775",91,1,18,0,1,1,0,"r41",0
"2776",208,2,19,0,0,0,0,"r41",0
"2777",167,2,19,0,0,0,0,"r41",0
"2778",191,2,18,0,0,1,0,"r41",0
"2779",171,2,19,0,0,1,0,"r41",0
"2780",195,2,24,0,0,1,0,"r41",0
"2781",263,3,21,1,0,0,1,"r41",0
"2782",137,2,20,1,0,0,1,"r41",0
"2783",226,2,18,0,1,1,0,"r41",0
"2784",6,1,21,0,1,0,0,"r41",0
"2785",316,3,20,1,1,1,1,"r41",0
"2786",68,1,18,0,0,1,0,"r41",0
"2787",212,2,19,0,1,1,0,"r41",0
"2788",39,1,19,0,1,1,0,"r41",0
"2789",286,3,19,0,1,0,0,"r41",0
"2790",317,3,19,0,1,1,0,"r41",0
"2791",206,2,19,0,1,1,0,"r41",0
"2792",36,1,19,0,1,1,0,"r41",0
"2793",10,1,20,0,1,1,0,"r41",0
"2794",285,3,19,0,1,0,0,"r41",0
"2795",331,3,19,1,1,1,1,"r41",0
"2796",84,1,22,1,1,0,1,"r41",0
"2797",46,1,19,0,1,0,0,"r41",0
"2798",289,3,19,0,1,1,0,"r41",0
"2799",118,1,18,0,1,1,0,"r41",0
"2800",241,3,22,1,0,0,1,"r41",0
"2801",198,2,20,1,0,1,1,"r41",0
"2802",150,2,20,0,0,0,0,"r41",0
"2803",227,2,19,0,0,1,0,"r41",0
"2804",200,2,18,0,0,0,0,"r41",0
"2805",274,3,19,0,1,1,0,"r41",0
"2806",170,2,19,0,1,1,0,"r41",0
"2807",210,2,18,0,0,0,0,"r41",0
"2808",106,1,19,0,1,1,0,"r41",0
"2809",266,3,19,0,1,1,0,"r41",0
"2810",19,1,19,0,0,1,0,"r41",0
"2811",164,2,19,0,1,1,0,"r41",0
"2812",44,1,19,0,1,1,0,"r41",0
"2813",207,2,18,0,0,1,0,"r41",0
"2814",220,2,18,1,0,0,0,"r41",0
"2815",157,2,19,0,0,0,0,"r41",0
"2816",103,1,19,0,1,0,0,"r41",0
"2817",99,1,19,0,1,1,0,"r41",0
"2818",22,1,19,0,1,1,0,"r41",0
"2819",333,3,19,0,0,0,0,"r41",0
"2820",90,1,18,0,0,0,0,"r41",0
"2821",262,3,20,1,0,0,1,"r41",0
"2822",330,3,18,0,0,0,0,"r41",0
"2823",284,3,20,1,0,0,1,"r41",0
"2824",77,1,19,0,1,1,0,"r41",0
"2825",16,1,21,0,0,0,1,"r41",0
"2826",315,3,19,0,0,0,1,"r41",0
"2827",119,1,19,0,0,1,0,"r41",0
"2828",288,3,19,0,1,1,0,"r41",0
"2829",278,3,19,0,1,0,0,"r41",0
"2830",38,1,19,0,0,0,0,"r41",0
"2831",50,1,19,0,1,1,0,"r41",0
"2832",113,1,19,0,0,0,0,"r41",0
"2833",218,2,18,0,1,0,0,"r41",0
"2834",158,2,19,0,0,0,0,"r41",0
"2835",311,3,19,0,0,0,0,"r41",0
"2836",134,2,20,0,1,1,1,"r41",0
"2837",305,3,18,0,0,0,0,"r41",1
"2838",66,1,18,0,1,1,0,"r41",0
"2839",69,1,18,0,1,1,0,"r41",0
"2840",184,2,18,0,1,1,0,"r41",0
"2841",337,3,18,0,0,0,0,"r41",0
"2842",161,2,21,0,1,1,0,"r41",0
"2843",98,1,19,0,1,0,0,"r41",0
"2844",97,1,19,0,0,0,0,"r41",0
"2845",154,2,19,0,0,1,0,"r41",0
"2846",176,2,19,0,0,1,1,"r41",0
"2847",40,1,19,0,1,1,0,"r41",0
"2848",290,3,19,0,0,0,0,"r41",0
"2849",12,1,20,1,1,0,1,"r41",0
"2850",83,1,19,0,0,0,0,"r41",0
"2851",275,3,19,0,0,0,0,"r41",0
"2852",280,3,19,0,0,0,0,"r41",0
"2853",123,2,22,1,1,1,1,"r41",0
"2854",86,1,18,0,0,0,0,"r41",0
"2855",111,1,21,1,1,1,0,"r41",0
"2856",273,3,26,0,1,0,1,"r41",0
"2857",30,1,19,0,1,1,0,"r41",0
"2858",232,2,19,0,1,1,0,"r41",0
"2859",240,3,22,1,1,0,0,"r41",0
"2860",314,3,20,0,0,0,1,"r41",0
"2861",190,2,18,0,0,1,0,"r41",0
"2862",295,3,19,0,1,1,0,"r41",0
"2863",323,3,19,0,1,0,1,"r41",0
"2864",17,1,20,0,1,1,1,"r41",0
"2865",172,2,19,0,1,1,0,"r41",0
"2866",247,3,21,0,1,1,0,"r41",0
"2867",27,1,19,0,1,1,0,"r41",0
"2868",169,2,19,1,0,0,0,"r41",0
"2869",56,1,19,0,0,1,0,"r41",0
"2870",57,1,18,0,0,1,0,"r41",0
"2871",147,2,19,0,0,0,0,"r41",0
"2872",188,2,19,0,1,0,0,"r41",0
"2873",148,2,19,0,1,1,0,"r41",0
"2874",269,3,19,0,0,0,0,"r41",0
"2875",47,1,19,0,1,1,0,"r41",0
"2876",108,1,20,1,1,1,1,"r41",1
"2877",197,2,19,0,0,1,0,"r41",0
"2878",120,1,27,1,0,0,0,"r41",0
"2879",255,3,20,0,0,0,0,"r41",0
"2880",209,2,19,0,1,0,0,"r41",0
"2881",182,2,18,0,1,1,0,"r41",0
"2882",14,1,20,0,1,0,0,"r41",0
"2883",293,3,19,0,1,1,0,"r41",0
"2884",88,1,18,0,1,0,0,"r41",0
"2885",42,1,19,0,0,0,0,"r41",0
"2886",254,3,20,1,1,0,1,"r41",0
"2887",55,1,19,0,0,0,0,"r41",0
"2888",307,3,18,0,1,1,0,"r41",0
"2889",67,1,18,0,1,1,0,"r41",0
"2890",159,2,19,0,1,1,0,"r41",0
"2891",132,2,20,0,0,0,1,"r41",0
"2892",228,2,19,0,0,1,0,"r41",0
"2893",71,1,18,0,1,1,0,"r41",0
"2894",297,3,19,0,1,1,0,"r41",0
"2895",193,2,22,0,0,0,1,"r41",0
"2896",5,1,24,0,0,0,1,"r41",0
"2897",298,3,18,0,0,1,0,"r41",0
"2898",302,3,18,0,1,1,0,"r41",0
"2899",192,2,18,0,0,0,0,"r41",0
"2900",189,2,18,0,0,1,0,"r41",0
"2901",124,2,21,0,0,0,0,"r41",0
"2902",112,1,18,0,1,1,0,"r41",0
"2903",133,2,22,1,0,0,1,"r41",0
"2904",261,3,20,1,1,0,1,"r41",0
"2905",216,2,18,0,0,0,0,"r41",0
"2906",33,1,19,0,1,0,0,"r41",0
"2907",53,1,19,0,0,0,0,"r41",0
"2908",248,3,21,0,1,0,1,"r41",0
"2909",52,1,19,0,0,0,0,"r41",0
"2910",102,1,19,0,1,1,0,"r41",0
"2911",81,1,19,0,0,0,0,"r41",0
"2912",199,2,19,0,0,0,0,"r41",0
"2913",74,1,19,0,1,0,0,"r41",0
"2914",322,3,19,0,0,0,0,"r41",0
"2915",85,1,21,0,1,0,1,"r41",0
"2916",327,3,23,1,0,0,1,"r41",0
"2917",75,1,19,0,1,1,0,"r41",0
"2918",277,3,19,0,1,1,0,"r41",0
"2919",13,1,20,1,1,0,1,"r41",0
"2920",225,2,19,0,0,1,0,"r41",0
"2921",149,2,21,0,0,0,1,"r41",0
"2922",70,1,19,0,1,1,1,"r41",0
"2923",229,2,18,0,0,0,0,"r41",0
"2924",324,3,18,0,1,1,0,"r41",0
"2925",283,3,19,0,1,0,0,"r41",0
"2926",221,2,19,0,0,1,0,"r41",0
"2927",213,2,19,0,1,1,0,"r51",0
"2928",117,1,19,0,1,1,0,"r51",0
"2929",336,3,19,0,1,1,0,"r51",0
"2930",101,1,19,0,0,1,0,"r51",0
"2931",312,3,19,0,1,1,0,"r51",0
"2932",23,1,19,0,1,1,0,"r51",0
